series_id,tournament_id,tournament_name,stage,start_time_scheduled,started_at,updated_at,finished,best_of,team1_id,team1_name,team2_id,team2_name,winner_team_id,loser_team_id,team1_score,team2_score,has_depth4_data,depth_level
2775967,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-06 02:00:00,,,true,3,53367,2GAME eSports,48457,KRÜ Esports,48457,53367,1,2,false,2
2775971,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-12 02:00:00,,,true,2,337,100 Thieves,53367,2GAME eSports,337,53367,2,0,false,2
2775974,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-13 05:00:00,,,true,3,1079,Sentinels,3412,LOUD (1),1079,3412,2,1,false,2
2775975,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-14 02:00:00,,,true,2,48457,KRÜ Esports,281,Evil Geniuses,281,48457,0,2,false,2
2775979,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-20 02:00:00,2025-04-20 01:59:14.619,2025-04-20 03:49:42.091,true,2,1079,Sentinels,53367,2GAME eSports,1079,53367,2,0,true,4
2775980,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-20 05:00:00,2025-04-20 04:23:34.617,2025-04-20 06:13:26.018,true,2,48457,KRÜ Esports,337,100 Thieves,48457,337,2,0,true,4
2775981,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-21 02:00:00,2025-04-21 01:58:25.701,2025-04-21 05:34:58.929,true,3,281,Evil Geniuses,3412,LOUD (1),281,3412,2,1,true,4
2789396,800678,VCT Americas - Stage 1 2025 (Regular Season: Group A),Regular Season: Group A,2025-04-05 02:20:00,2025-04-05 01:54:07.148,2025-04-08 02:03:00.863,true,2,281,Evil Geniuses,1079,Sentinels,1079,281,0,2,true,4
2775953,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-03-22 02:00:00,2025-03-22 02:00:13.201,2025-03-22 05:00:27.126,true,3,79,Cloud9,97,NRG,79,97,2,1,true,4
2775955,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-03-23 02:00:00,2025-03-23 01:54:25.111,2025-03-23 03:57:54.214,true,2,96,G2 Esports,99,FURIA,96,99,2,0,true,4
2775956,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-03-23 05:00:00,2025-03-23 04:27:31.353,2025-03-23 06:20:06.854,true,2,1611,Leviatán Esports,81,MIBR (1),81,1611,0,2,true,4
2775959,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-03-29 02:00:00,2025-03-29 01:52:58.755,2025-03-29 04:32:06.717,true,3,97,NRG,99,FURIA,97,99,2,1,true,4
2775962,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-03-30 05:00:00,2025-03-30 04:08:47.905,2025-03-30 07:33:27.764,true,3,96,G2 Esports,81,MIBR (1),96,81,2,1,true,4
2775964,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-03-31 05:00:00,2025-03-31 04:41:21.564,2025-03-31 06:28:05.598,true,2,79,Cloud9,1611,Leviatán Esports,79,1611,2,0,true,4
2775968,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-06 05:00:00,2025-04-06 05:05:36.499,2025-04-06 06:40:04.645,true,2,96,G2 Esports,97,NRG,96,97,2,0,true,4
2775969,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-07 02:00:00,2025-04-07 01:56:45.361,2025-04-07 03:38:40.759,true,2,99,FURIA,1611,Leviatán Esports,1611,99,0,2,true,4
2775970,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-07 05:00:00,2025-04-07 04:12:01.431,2025-04-07 07:29:33.824,true,3,79,Cloud9,81,MIBR (1),81,79,1,2,true,4
2775972,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-12 05:00:00,2025-04-12 04:18:21.343,2025-04-12 07:20:35.445,true,3,1611,Leviatán Esports,96,G2 Esports,96,1611,1,2,true,4
2775973,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-13 02:00:00,2025-04-13 01:54:40.624,2025-04-13 03:56:57.849,true,2,99,FURIA,79,Cloud9,79,99,0,2,true,4
2775976,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-14 05:00:00,2025-04-14 04:03:17.83,2025-04-14 05:44:34.615,true,2,97,NRG,81,MIBR (1),81,97,0,2,true,4
2775977,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-19 02:00:00,2025-04-19 01:57:40.114,2025-04-19 04:35:23.565,true,3,96,G2 Esports,79,Cloud9,96,79,2,1,true,4
2775978,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-19 05:00:00,2025-04-19 04:54:29.105,2025-04-19 07:34:09.76,true,3,81,MIBR (1),99,FURIA,81,99,2,1,true,4
2775982,800677,VCT Americas - Stage 1 2025 (Regular Season: Group B),Regular Season: Group B,2025-04-21 06:15:00,2025-04-21 06:23:40.475,2025-04-21 08:19:25.12,true,2,97,NRG,1611,Leviatán Esports,97,1611,2,0,true,4
2681840,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-18 02:00:00,2024-07-18 01:53:59.361,2024-07-18 05:01:02.67,true,3,48457,KRÜ Esports,79,Cloud9,48457,79,2,1,true,4
2681841,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-18 05:00:00,2024-07-18 05:18:20.762,2024-07-18 07:18:57.044,true,2,1079,Sentinels,337,100 Thieves,337,1079,0,2,true,4
2681842,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-19 02:00:00,2024-07-19 01:53:49.186,2024-07-19 03:25:53.228,true,2,48457,KRÜ Esports,1611,Leviatán Esports,1611,48457,0,2,true,4
2681843,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-19 05:00:00,2024-07-19 03:41:48.315,2024-07-19 05:42:26.732,true,2,337,100 Thieves,96,G2 Esports,96,337,0,2,true,4
2681844,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-20 02:00:00,2024-07-20 01:51:50.758,2024-07-20 03:43:53.667,true,2,96,G2 Esports,1611,Leviatán Esports,96,1611,2,0,true,4
2681845,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-20 05:00:00,2024-07-20 04:04:08.561,2024-07-20 07:28:37.804,true,3,337,100 Thieves,48457,KRÜ Esports,48457,337,1,2,true,4
2681846,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-21 02:00:00,2024-07-21 01:53:15.95,2024-07-21 06:51:03.633,true,5,48457,KRÜ Esports,1611,Leviatán Esports,1611,48457,2,3,true,4
2681847,774787,VCT Americas - Stage 2 2024 (Playoffs: Playoffs),Playoffs: Playoffs,2024-07-22 02:00:00,2024-07-22 01:52:01.698,2024-07-22 06:16:47.01,true,4,1611,Leviatán Esports,96,G2 Esports,1611,96,3,1,true,4
2681809,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-06-23 02:00:00,2024-06-23 01:49:25.148,2024-06-23 03:50:41.41,true,2,81,MIBR (1),1611,Leviatán Esports,1611,81,0,2,true,4
2681811,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-06-24 02:00:00,2024-06-24 01:52:07.095,2024-06-24 04:18:03.789,true,2,99,FURIA,337,100 Thieves,99,337,2,0,true,4
2681812,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-06-24 05:00:00,2024-06-24 04:40:03.271,2024-06-24 07:25:10.494,true,3,3412,LOUD (1),281,Evil Geniuses,281,3412,1,2,true,4
2681817,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-06-30 02:00:00,2024-06-30 01:53:39.825,2024-06-30 03:38:18.022,true,2,281,Evil Geniuses,99,FURIA,281,99,2,0,true,4
2681819,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-01 02:00:00,2024-07-01 01:53:11.949,2024-07-01 04:55:38.713,true,3,3412,LOUD (1),81,MIBR (1),3412,81,2,1,true,4
2681820,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-01 05:00:00,2024-07-01 05:15:39.641,2024-07-01 07:01:25.49,true,2,1611,Leviatán Esports,337,100 Thieves,1611,337,2,0,true,4
2681823,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-03 02:00:00,2024-07-03 01:52:08.048,2024-07-03 03:48:26.635,true,2,281,Evil Geniuses,1611,Leviatán Esports,1611,281,0,2,true,4
2681824,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-03 05:00:00,2024-07-03 04:11:18.824,2024-07-03 07:12:29.774,true,3,3412,LOUD (1),99,FURIA,99,3412,1,2,true,4
2681826,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-04 02:00:00,2024-07-04 01:53:45.6,2024-07-04 03:35:30.596,true,2,81,MIBR (1),337,100 Thieves,337,81,0,2,true,4
2681830,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-07 05:00:00,2024-07-07 05:23:54.287,2024-07-07 07:21:32.915,true,2,3412,LOUD (1),1611,Leviatán Esports,1611,3412,0,2,true,4
2681831,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-08 02:00:00,2024-07-08 01:51:54.828,2024-07-08 03:48:28.553,true,2,81,MIBR (1),99,FURIA,99,81,0,2,true,4
2681834,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-09 02:00:00,,,true,3,281,Evil Geniuses,337,100 Thieves,337,281,1,2,false,2
2681836,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-14 02:00:00,,,true,2,281,Evil Geniuses,81,MIBR (1),81,281,0,2,false,2
2681837,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-14 05:00:00,,,true,2,1611,Leviatán Esports,99,FURIA,1611,99,2,0,false,2
2681838,774784,VCT Americas - Stage 2 2024 (Regular Season: Group A),Regular Season: Group A,2024-07-15 02:00:00,,,true,3,3412,LOUD (1),337,100 Thieves,3412,337,2,1,false,2
2681810,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-06-23 05:00:00,,,true,2,1079,Sentinels,97,NRG,1079,97,2,0,false,2
2681814,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-06-25 02:00:00,,,true,3,96,G2 Esports,79,Cloud9,96,79,2,1,false,2
2681818,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-06-30 05:00:00,,,true,2,1079,Sentinels,48457,KRÜ Esports,1079,48457,2,0,false,2
2681821,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-02 02:00:00,,,true,2,97,NRG,96,G2 Esports,96,97,0,2,false,2
2681822,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-02 05:00:00,,,true,2,1079,Sentinels,79,Cloud9,1079,79,2,0,false,2
2681827,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-04 05:00:00,,,true,3,97,NRG,48457,KRÜ Esports,97,48457,2,1,false,2
2681829,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-07 02:00:00,2024-07-07 01:52:03.048,2024-07-07 05:05:07.588,true,3,96,G2 Esports,48457,KRÜ Esports,96,48457,2,1,true,4
2681832,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-08 05:00:00,2024-07-08 04:03:49.941,2024-07-08 06:54:54.362,true,3,97,NRG,79,Cloud9,79,97,1,2,true,4
2681835,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-13 05:00:00,2024-07-13 04:53:11.1,2024-07-13 06:56:07.426,true,2,79,Cloud9,48457,KRÜ Esports,48457,79,0,2,true,4
2681839,774785,VCT Americas - Stage 2 2024 (Regular Season: Group B),Regular Season: Group B,2024-07-15 05:00:00,2024-07-15 04:45:24.549,2024-07-15 07:24:32.156,true,2,1079,Sentinels,96,G2 Esports,96,1079,0,2,true,4
2843060,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-22 02:00:00,2025-08-22 01:53:32.364,2025-08-22 05:18:10.49,true,3,1611,Leviatán Esports,79,Cloud9,79,1611,1,2,true,4
2843061,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-22 05:00:00,2025-08-22 05:36:31.904,2025-08-22 07:09:13.547,true,2,96,G2 Esports,337,100 Thieves,96,337,2,0,true,4
2843062,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-23 02:00:00,2025-08-23 01:54:38.012,2025-08-23 05:10:11.27,true,3,79,Cloud9,1079,Sentinels,1079,79,1,2,true,4
2843063,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-23 05:00:00,2025-08-23 05:26:54.433,2025-08-23 08:19:47.872,true,3,96,G2 Esports,97,NRG,96,97,2,1,true,4
2843064,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-24 02:00:00,2025-08-24 01:59:20.756,2025-08-24 04:56:35.346,true,3,1611,Leviatán Esports,48457,KRÜ Esports,1611,48457,2,1,true,4
2843065,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-24 05:00:00,,,true,2,337,100 Thieves,281,Evil Geniuses,337,281,2,0,false,2
2843066,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-25 05:00:00,,,true,2,79,Cloud9,337,100 Thieves,79,337,2,0,false,2
2843067,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-25 02:00:00,,,true,2,97,NRG,1611,Leviatán Esports,97,1611,2,0,false,2
2843068,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-30 02:00:00,,,true,2,96,G2 Esports,1079,Sentinels,96,1079,2,0,false,2
2843069,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-30 05:00:00,,,true,3,79,Cloud9,97,NRG,97,79,1,2,false,2
2843070,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-08-31 02:00:00,,,true,4,97,NRG,1079,Sentinels,97,1079,3,1,false,2
2843071,826992,VCT Americas - Stage 2 2025 (Playoffs: Playoffs),Playoffs: Playoffs,2025-09-01 02:00:00,,,true,3,97,NRG,96,G2 Esports,96,97,0,3,false,2
2819676,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-07-19 02:00:00,2025-07-19 02:09:23.543,2025-07-19 03:51:55.27,true,2,79,Cloud9,99,FURIA,79,99,2,0,true,4
2819678,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-07-20 02:00:00,2025-07-20 01:54:15.822,2025-07-20 04:57:50.759,true,3,281,Evil Geniuses,53367,2GAME eSports,281,53367,2,1,true,4
2819681,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-07-21 05:00:00,2025-07-21 03:56:20.615,2025-07-21 07:03:17.277,true,3,1079,Sentinels,96,G2 Esports,1079,96,2,1,true,4
2819682,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-07-26 02:00:00,2025-07-26 01:53:09.012,2025-07-26 03:46:45.342,true,2,53367,2GAME eSports,96,G2 Esports,96,53367,0,2,true,4
2819683,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-07-26 05:00:00,2025-07-26 04:03:26.613,2025-07-26 05:29:12.728,true,2,99,FURIA,1079,Sentinels,1079,99,0,2,true,4
2819686,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-07-28 02:00:00,,,true,2,79,Cloud9,281,Evil Geniuses,79,281,2,0,false,2
2819688,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-02 02:00:00,,,true,3,53367,2GAME eSports,99,FURIA,53367,99,2,1,false,2
2819690,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-03 02:00:00,,,true,2,1079,Sentinels,79,Cloud9,1079,79,2,0,false,2
2819692,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-04 02:00:00,,,true,3,96,G2 Esports,281,Evil Geniuses,96,281,2,1,false,2
2819694,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-09 02:00:00,,,true,2,79,Cloud9,53367,2GAME eSports,79,53367,2,0,false,2
2819696,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-10 02:00:00,,,true,2,1079,Sentinels,281,Evil Geniuses,1079,281,2,0,false,2
2819698,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-11 02:00:00,,,true,2,99,FURIA,96,G2 Esports,96,99,0,2,false,2
2819702,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-17 02:00:00,,,true,2,99,FURIA,281,Evil Geniuses,281,99,0,2,false,2
2819703,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-17 05:00:00,,,true,3,53367,2GAME eSports,1079,Sentinels,1079,53367,1,2,false,2
2819704,826662,VCT Americas - Stage 2 2025 (Regular Season: Group A),Regular Season: Group A,2025-08-18 02:00:00,,,true,2,96,G2 Esports,79,Cloud9,96,79,2,0,false,2
2819677,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-07-19 05:00:00,2025-07-19 04:16:56.75,2025-07-19 07:15:19.037,true,3,1611,Leviatán Esports,3412,LOUD (1),3412,1611,1,2,true,4
2819679,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-07-20 05:15:00,2025-07-20 05:18:28.854,2025-07-20 07:57:35.892,true,3,81,MIBR (1),48457,KRÜ Esports,48457,81,1,2,true,4
2819680,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-07-21 02:00:00,2025-07-21 01:52:55.229,2025-07-21 03:38:26.113,true,2,337,100 Thieves,97,NRG,337,97,2,0,true,4
2819684,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-07-27 02:00:00,2025-07-27 01:57:02.032,2025-07-27 03:35:55.553,true,2,337,100 Thieves,48457,KRÜ Esports,337,48457,2,0,true,4
2819685,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-07-27 05:00:00,2025-07-27 04:07:21.582,2025-07-27 05:54:46.396,true,2,97,NRG,3412,LOUD (1),97,3412,2,0,true,4
2819687,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-07-28 05:00:00,2025-07-28 04:15:45.681,2025-07-28 06:22:07.231,true,2,81,MIBR (1),1611,Leviatán Esports,1611,81,0,2,true,4
2819689,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-02 05:00:00,2025-08-02 05:15:08.332,2025-08-02 08:20:11.282,true,3,1611,Leviatán Esports,97,NRG,97,1611,1,2,true,4
2819691,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-03 05:00:00,2025-08-03 04:08:14.564,2025-08-03 06:21:11.422,true,2,81,MIBR (1),337,100 Thieves,81,337,2,0,true,4
2819693,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-04 05:00:00,2025-08-04 05:03:57.237,2025-08-04 07:41:11.693,true,3,3412,LOUD (1),48457,KRÜ Esports,48457,3412,1,2,true,4
2819695,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-09 05:00:00,2025-08-09 03:49:59.859,2025-08-09 06:08:24.737,true,2,81,MIBR (1),97,NRG,97,81,0,2,true,4
2819697,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-10 05:00:00,2025-08-10 04:04:51.99,2025-08-10 06:46:37.763,true,3,1611,Leviatán Esports,48457,KRÜ Esports,1611,48457,2,1,true,4
2819699,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-11 05:00:00,2025-08-11 03:57:06.591,2025-08-11 06:48:10.316,true,3,3412,LOUD (1),337,100 Thieves,337,3412,1,2,true,4
2819700,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-16 02:00:00,2025-08-16 01:55:46.042,2025-08-16 04:42:27.554,true,3,48457,KRÜ Esports,97,NRG,97,48457,1,2,true,4
2819701,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-16 05:00:00,2025-08-16 04:58:54.617,2025-08-16 07:41:43.89,true,3,337,100 Thieves,1611,Leviatán Esports,1611,337,1,2,true,4
2819705,826663,VCT Americas - Stage 2 2025 (Regular Season: Group B),Regular Season: Group B,2025-08-18 05:00:00,2025-08-18 04:26:01.221,2025-08-18 06:31:03.86,true,2,81,MIBR (1),3412,LOUD (1),81,3412,2,0,true,4
