game_id,series_id,map_name,team_id,team_name,composition,duelist_count,controller_count,sentinel_count,initiator_count
c2440b95-ce02-4b30-aac7-ff1ffbcb80e9,2653976,lotus,1611,Leviatán Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
d10dd165-9ffc-4add-9093-2de0cab3e8b5,2653985,bind,79,Cloud9,"brimstone,viper,raze,skye,cypher",1,2,1,1
bd70cd3b-b0f8-466b-8dd4-5fbd72d275dd,2653988,breeze,1611,Leviatán Esports,"viper,jett,kay/o,sova,cypher",1,1,1,2
9be9aa30-b1b7-4d33-a21a-babdd3a43994,2653999,bind,96,G2 Esports,"brimstone,viper,raze,gekko,skye",1,2,0,2
e9237108-ba35-4ed2-b431-23a43f2b070c,2775984,pearl,79,Cloud9,"astra,jett,yoru,sova,cypher",2,1,1,1
095227c4-d2e0-4b7f-8a73-c6d68031765a,2775994,haven,1079,Sentinels,"omen,neon,breach,sova,cypher",1,1,1,2
4a2a1e87-815d-47e1-897f-cf8e319c13f2,2775994,split,1079,Sentinels,"omen,viper,yoru,breach,tejo",1,2,0,2
f816e606-ea36-481e-8688-833dba794baa,2775994,ascent,96,G2 Esports,"omen,waylay,kay/o,tejo,vyse",1,1,1,2
08c5bf4e-f883-405a-b2c2-d5661c9f3e14,2775981,split,3412,LOUD (1),"omen,viper,jett,breach,tejo",1,2,0,2
38e746ea-9f0c-4287-bd52-921eeb66afda,2789396,pearl,281,Evil Geniuses,"astra,jett,yoru,tejo,vyse",2,1,1,1
8eea6ab2-3dc4-4fe1-9f01-028b0b8589bd,2775953,lotus,79,Cloud9,"omen,raze,breach,tejo,deadlock",1,1,1,2
eb7b4a14-e70c-47a6-8ab4-443ed2c65bae,2775956,split,1611,Leviatán Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
cb5e350e-e18a-426b-bfbe-90603d72f1c9,2775962,haven,96,G2 Esports,"astra,yoru,breach,tejo,vyse",1,1,1,2
c107f7a8-39a2-478d-92d7-afc4e89a7f1c,2775962,ascent,96,G2 Esports,"omen,waylay,kay/o,tejo,vyse",1,1,1,2
5ce71594-de35-414f-ba2a-297f05473c58,2775969,pearl,1611,Leviatán Esports,"astra,yoru,fade,tejo,vyse",1,1,1,2
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,haven,96,G2 Esports,"astra,yoru,breach,tejo,vyse",1,1,1,2
acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,81,MIBR (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
a657c3e0-4dfd-409e-86fd-bd0fefa20044,2681846,haven,48457,KRÜ Esports,"omen,neon,breach,sova,cypher",1,1,1,2
907b74f9-fa87-4a3f-8add-ebb3e33f4291,2681829,split,48457,KRÜ Esports,"omen,viper,raze,skye,cypher",1,2,1,1
ce934f59-12e5-4be1-af6c-21fb4bd6ad61,2681832,ascent,79,Cloud9,"omen,jett,kay/o,sova,killjoy",1,1,1,2
3c4b2006-e081-4efb-af65-789495c4fa88,2843062,icebox,1079,Sentinels,"viper,jett,sova,killjoy,sage",1,1,2,1
df98c550-e20c-499d-b814-d4d32ef5ec9a,2819676,haven,79,Cloud9,"omen,viper,jett,skye,killjoy",1,2,1,1
9c95a847-ca63-4511-96f7-abbd348c0d9f,2819681,lotus,1079,Sentinels,"omen,viper,raze,fade,vyse",1,2,1,1
bcf8a377-5f93-4a0b-b0a3-31d00ed9d70d,2819682,ascent,53367,2GAME eSports,"omen,jett,kay/o,sova,cypher",1,1,1,2
62c2f358-4bcc-4073-bad2-b06d19ebb3ed,2819680,bind,337,100 Thieves,"brimstone,viper,raze,yoru,fade",2,2,0,1
f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,sunset,81,MIBR (1),"omen,raze,yoru,sova,cypher",2,1,1,1
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,bind,337,100 Thieves,"brimstone,viper,raze,yoru,fade",2,2,0,1
aa0c9c87-07d0-4b5d-b121-c53539ef9200,2819695,bind,81,MIBR (1),"brimstone,viper,raze,yoru,fade",2,2,0,1
7331feef-35e0-47e9-a06e-6ae3a99eee20,2819700,haven,97,NRG,"omen,viper,neon,sova,killjoy",1,2,1,1
4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,lotus,79,Cloud9,"omen,raze,fade,gekko,killjoy",1,1,1,2
2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,split,99,FURIA,"astra,viper,jett,raze,skye",2,2,0,1
02a4f2b8-4a3c-4538-8329-0a8c28b0dbb0,2629392,ascent,1079,Sentinels,"omen,jett,kay/o,sova,killjoy",1,1,1,2
b1185c74-f70d-413f-a941-9240e9708890,2629393,split,337,100 Thieves,"astra,viper,raze,fade,gekko",1,2,0,2
e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,bind,1079,Sentinels,"brimstone,viper,raze,yoru,skye",2,2,0,1
2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,sunset,96,G2 Esports,"omen,viper,raze,sova,cypher",1,2,1,1
8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,lotus,81,MIBR (1),"omen,raze,breach,tejo,killjoy",1,1,1,2
e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,haven,53367,2GAME eSports,"omen,yoru,breach,tejo,vyse",1,1,1,2
7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,haven,3412,LOUD (1),"omen,jett,breach,sova,cypher",1,1,1,2
5f11d22a-f433-4b50-99ca-c3f7dfc98f28,2748749,haven,1611,Leviatán Esports,"omen,jett,breach,sova,cypher",1,1,1,2
763e4073-e01e-4a09-8743-6fcbf2c2d9e8,2654000,ascent,79,Cloud9,"omen,viper,jett,skye,killjoy",1,2,1,1
192467c7-4d6d-44c0-9a0f-250515139ad7,2654003,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
aa49b741-d494-4a05-a4b0-5c79cfd6b0ac,2654003,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
bbbd79ad-0fd2-4f3f-ad97-1d9b50437a4b,2654012,icebox,96,G2 Esports,"harbor,viper,gekko,sova,killjoy",0,2,1,2
07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,1079,Sentinels,"omen,viper,raze,skye,cypher",1,2,1,1
15aba0eb-0241-4525-8138-098143330bc8,2653974,icebox,99,FURIA,"omen,viper,gekko,kay/o,killjoy",0,2,1,2
8a61c304-f1a9-4773-9111-ab7b6bd406f8,2653979,lotus,281,Evil Geniuses,"omen,viper,raze,fade,cypher",1,2,1,1
a6da2cbb-8bbd-43bf-9225-8edc4ca9fc4a,2653985,ascent,337,100 Thieves,"omen,jett,kay/o,sova,killjoy",1,1,1,2
875600d4-44e3-4de6-9fcd-6e922d57763a,2653986,lotus,1079,Sentinels,"omen,viper,raze,fade,killjoy",1,2,1,1
5d573b2f-a0ef-48d7-8a16-4d5bfcd83a7d,2775990,pearl,337,100 Thieves,"astra,neon,yoru,fade,killjoy",2,1,1,1
80e672bb-e6e6-477c-886b-836a18c00ff8,2775992,lotus,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
c710502a-e4c3-49b3-b4c2-5f4d58b980f8,2775993,haven,81,MIBR (1),"omen,jett,breach,tejo,cypher",1,1,1,2
bbf09287-3e93-47e6-bef7-a925974b9ad1,2775954,fracture,48457,KRÜ Esports,"brimstone,raze,breach,tejo,vyse",1,1,1,2
e763903a-caf9-4bca-a999-691d1feae31c,2775980,icebox,48457,KRÜ Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
5f27f062-7d66-4598-8ebd-2fe9fef9f7c2,2775964,split,1611,Leviatán Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,lotus,81,MIBR (1),"omen,neon,breach,tejo,vyse",1,1,1,2
a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,fracture,1611,Leviatán Esports,"brimstone,neon,breach,tejo,vyse",1,1,1,2
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,48457,KRÜ Esports,"omen,jett,kay/o,sova,cypher",1,1,1,2
8c0267eb-ca88-4788-b0ba-2d6d3e770fdc,2681846,icebox,48457,KRÜ Esports,"viper,reyna,gekko,sova,killjoy",1,1,1,2
020cf554-a91d-4aa2-81f9-79287b3d5c5e,2681809,ascent,1611,Leviatán Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
88d0fdf2-686f-4fb8-a679-36a2e26e9f3d,2681809,icebox,81,MIBR (1),"viper,jett,gekko,sova,killjoy",1,1,1,2
b74e9644-2394-49a5-bb31-4973ea728ffc,2681817,lotus,99,FURIA,"omen,neon,breach,kay/o,cypher",1,1,1,2
1183426c-c115-4085-8c22-2ba1ef6efef8,2681819,sunset,81,MIBR (1),"omen,raze,breach,gekko,cypher",1,1,1,2
163a9daf-3ba6-409d-94a6-51f0c663803d,2681831,icebox,99,FURIA,"viper,jett,sova,killjoy,sage",1,1,2,1
b0614051-7d8f-49ff-8953-12e7c3e1a5d1,2819676,bind,99,FURIA,"brimstone,viper,raze,skye,deadlock",1,2,1,1
4c38094b-345a-4640-ae9e-7680dbabe4d2,2819680,sunset,337,100 Thieves,"omen,neon,yoru,sova,cypher",2,1,1,1
efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,icebox,81,MIBR (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
ae311a9c-3366-4bb4-b2ee-bc2aa715b523,2819699,lotus,3412,LOUD (1),"omen,viper,raze,fade,vyse",1,2,1,1
711ae558-0054-4127-96ef-65de99d99673,2629396,split,337,100 Thieves,"astra,viper,raze,fade,gekko",1,2,0,2
4b6aab5f-4e85-4454-b24e-0aafdb022771,2748747,split,3412,LOUD (1),"astra,raze,breach,tejo,cypher",1,1,1,2
eccfa3ca-bb4e-4cf0-aabc-57cf950b80bc,2748748,pearl,337,100 Thieves,"astra,jett,fade,kay/o,killjoy",1,1,1,2
fb82d007-0363-495c-b606-3ee4db06e012,2748765,split,81,MIBR (1),"astra,viper,jett,raze,skye",2,2,0,1
36e8dca6-6f5a-4b5d-a81c-4bcd9ef5d627,2748766,abyss,1079,Sentinels,"astra,omen,jett,kay/o,tejo",1,2,0,2
7fc33d9b-f343-4345-aa97-1b0743180eb2,2748766,fracture,96,G2 Esports,"brimstone,raze,breach,tejo,vyse",1,1,1,2
aa49b741-d494-4a05-a4b0-5c79cfd6b0ac,2654003,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
94d44dbc-2e44-4393-915b-205598370f0b,2654004,bind,96,G2 Esports,"brimstone,viper,raze,gekko,skye",1,2,0,2
908e0f76-6bdf-4359-af7b-0fb23fd0f98f,2654005,sunset,48457,KRÜ Esports,"omen,raze,breach,gekko,cypher",1,1,1,2
932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,96,G2 Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
32488820-9b98-428b-928c-0fc640077089,2653979,split,281,Evil Geniuses,"omen,viper,raze,skye,cypher",1,2,1,1
95712ade-7574-4291-b5be-d4b999a40032,2653980,bind,1079,Sentinels,"brimstone,viper,raze,gekko,skye",1,2,0,2
712fb2e7-6dd2-487c-b20d-91a29fcb7f2b,2653981,icebox,79,Cloud9,"viper,jett,sova,killjoy,sage",1,1,2,1
70c15445-5f84-4c36-a44a-af848f6b8ae1,2653982,lotus,48457,KRÜ Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
e9715d1a-1595-4f67-a018-eadaaee55a8c,2653987,split,81,MIBR (1),"astra,viper,jett,raze,skye",2,2,0,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,icebox,1079,Sentinels,"omen,viper,gekko,tejo,killjoy",0,2,1,2
78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,lotus,281,Evil Geniuses,"clove,viper,raze,fade,tejo",1,2,0,2
8fa3b2ff-a211-49c9-a1cb-25acb8708ba7,2775994,pearl,1079,Sentinels,"astra,yoru,fade,tejo,vyse",1,1,1,2
bbf09287-3e93-47e6-bef7-a925974b9ad1,2775954,fracture,3412,LOUD (1),"brimstone,neon,breach,tejo,cypher",1,1,1,2
92d54244-b7ac-480e-be5c-ae8818cfc0dc,2775954,haven,3412,LOUD (1),"omen,jett,breach,sova,cypher",1,1,1,2
84fc0c04-1c1e-47f1-8865-52a48f864a3b,2775981,lotus,3412,LOUD (1),"omen,neon,breach,tejo,vyse",1,1,1,2
da064a14-63df-4d60-b0cd-2268fd677294,2775959,lotus,99,FURIA,"clove,omen,neon,breach,fade",1,2,0,2
a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,haven,79,Cloud9,"omen,jett,breach,sova,cypher",1,1,1,2
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,lotus,79,Cloud9,"omen,neon,breach,tejo,cypher",1,1,1,2
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,96,G2 Esports,"astra,yoru,fade,tejo,vyse",1,1,1,2
67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,79,Cloud9,"omen,jett,breach,sova,killjoy",1,1,1,2
7eb81c27-9f3f-4b91-91bd-ae02e6d3ac8e,2681844,bind,1611,Leviatán Esports,"brimstone,viper,raze,fade,gekko",1,2,0,2
3a81076b-9bc2-4e70-8f8d-296d2eec7cd5,2681846,abyss,48457,KRÜ Esports,"omen,jett,kay/o,sova,cypher",1,1,1,2
c84971ad-e3eb-46cf-bc6e-283af57b44f2,2681847,ascent,1611,Leviatán Esports,"omen,jett,sova,cypher,deadlock",1,1,2,1
693dc11d-c83b-4871-87c2-ae34835357ba,2681820,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
f441a093-83a4-4e7c-9e9f-b014868b25f4,2681824,icebox,3412,LOUD (1),"harbor,omen,gekko,kay/o,killjoy",0,2,1,2
73de9751-6b29-4cc2-b7d5-7e709d8c3624,2681835,icebox,48457,KRÜ Esports,"viper,jett,kay/o,sova,killjoy",1,1,1,2
09370f4b-6cdc-4ed0-b5d0-76ca315e1535,2681835,split,79,Cloud9,"omen,viper,raze,skye,cypher",1,2,1,1
02fd0ece-b1b9-4199-ab9f-ec7ddf3dd04d,2681839,bind,96,G2 Esports,"brimstone,viper,raze,gekko,skye",1,2,0,2
6aba6aec-1b30-42d5-a966-02a8defdbffb,2843061,haven,96,G2 Esports,"omen,viper,yoru,fade,vyse",1,2,1,1
e18041ca-9d6a-46cf-a064-ffeafc3c0e32,2843062,lotus,79,Cloud9,"omen,viper,raze,fade,vyse",1,2,1,1
986b8b5c-c633-4cce-930c-0f2d9b0bec92,2819677,bind,3412,LOUD (1),"brimstone,viper,raze,gekko,skye",1,2,0,2
00891f98-65bc-4f88-ae3b-0fd434938b46,2819677,icebox,3412,LOUD (1),"omen,viper,jett,sova,killjoy",1,2,1,1
327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,lotus,81,MIBR (1),"omen,raze,yoru,fade,vyse",2,1,1,1
0cf28c95-a415-4992-8c9a-f08ecfb314ba,2819697,ascent,48457,KRÜ Esports,"omen,jett,yoru,sova,cypher",2,1,1,1
b24bbd35-14f6-46cb-8e78-c6fcc67da476,2819699,bind,337,100 Thieves,"brimstone,viper,raze,yoru,fade",2,2,0,1
7331feef-35e0-47e9-a06e-6ae3a99eee20,2819700,haven,48457,KRÜ Esports,"omen,neon,yoru,sova,cypher",2,1,1,1
c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,breeze,99,FURIA,"viper,jett,kay/o,sova,cypher",1,1,1,2
da54a836-dd47-47d1-a79e-6daa504bdb56,2629398,sunset,79,Cloud9,"omen,viper,raze,yoru,skye",2,2,0,1
df33ba86-e9fe-423e-8e44-206002633674,2629401,bind,79,Cloud9,"brimstone,viper,raze,yoru,skye",2,2,0,1
cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,lotus,337,100 Thieves,"omen,viper,raze,fade,chamber",1,2,1,1
cd522dc0-5ec9-41b7-ac8d-f3d7b5c1d279,2654000,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
c881a53b-abc2-4d63-af9c-c53b2d6c073b,2654002,ascent,48457,KRÜ Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
6ba8e10f-779f-4982-8c09-dbd6d5982ea4,2654004,split,96,G2 Esports,"omen,viper,raze,breach,fade",1,2,0,2
932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,1611,Leviatán Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
17304074-aa74-4e59-bd77-8889809b7e92,2775983,icebox,81,MIBR (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
f7e89ffb-c048-4a28-a179-8ba351d4af40,2775987,icebox,48457,KRÜ Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,ascent,1079,Sentinels,"omen,jett,kay/o,tejo,vyse",1,1,1,2
84fc0c04-1c1e-47f1-8865-52a48f864a3b,2775981,lotus,281,Evil Geniuses,"clove,viper,raze,fade,tejo",1,2,0,2
43d9c878-46e0-45ba-aad2-1404129d1823,2775959,pearl,97,NRG,"astra,jett,yoru,sova,killjoy",2,1,1,1
12e68607-5767-415f-b349-abba0688132f,2775968,ascent,96,G2 Esports,"omen,waylay,kay/o,tejo,vyse",1,1,1,2
1f2900ac-deff-4f20-a343-9ca46a1a8f2e,2775969,ascent,99,FURIA,"omen,yoru,sova,tejo,vyse",1,1,1,2
e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,lotus,79,Cloud9,"omen,neon,breach,tejo,cypher",1,1,1,2
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,96,G2 Esports,"astra,yoru,breach,tejo,vyse",1,1,1,2
048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,99,FURIA,"viper,jett,kay/o,tejo,killjoy",1,1,1,2
b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,48457,KRÜ Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
740cb082-3c54-498d-9255-c0dd35140558,2681842,icebox,48457,KRÜ Esports,"viper,jett,kay/o,sova,killjoy",1,1,1,2
e2a04da4-a190-4576-92f3-35eb2933b8af,2681842,sunset,1611,Leviatán Esports,"omen,neon,breach,sova,cypher",1,1,1,2
7eb81c27-9f3f-4b91-91bd-ae02e6d3ac8e,2681844,bind,96,G2 Esports,"brimstone,viper,raze,gekko,skye",1,2,0,2
4f75a5d4-9fa7-44cc-874a-32ee238310ef,2681845,lotus,337,100 Thieves,"omen,viper,raze,fade,killjoy",1,2,1,1
4f75a5d4-9fa7-44cc-874a-32ee238310ef,2681845,lotus,48457,KRÜ Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
3be9d0da-bc75-4f37-b4f6-119ef2e56dd3,2681847,bind,96,G2 Esports,"brimstone,viper,raze,gekko,skye",1,2,0,2
b5989047-9486-4c74-ae17-2d28b2f7fe68,2681811,haven,337,100 Thieves,"omen,jett,kay/o,sova,killjoy",1,1,1,2
bfe4aeb9-c40c-4e5d-8978-17d7e9aeb303,2681824,haven,3412,LOUD (1),"omen,viper,neon,skye,cypher",1,2,1,1
bfe4aeb9-c40c-4e5d-8978-17d7e9aeb303,2681824,haven,99,FURIA,"omen,neon,breach,gekko,killjoy",1,1,1,2
0585ae05-a83d-4553-bb86-b7202c11525f,2681829,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
38277aa2-5b46-4661-aec7-1638b4bbc72b,2843063,sunset,97,NRG,"omen,neon,breach,sova,cypher",1,1,1,2
5bf99a04-bd7a-4113-a102-06bd59ce1f92,2843064,lotus,48457,KRÜ Esports,"omen,viper,raze,yoru,fade",2,2,0,1
5845fede-66f2-4949-88dc-8a50c56c4ff0,2819679,corrode,81,MIBR (1),"astra,raze,yoru,fade,vyse",2,1,1,1
f0cc0f5d-c79a-4fa1-9fc7-d7471e3d3596,2819679,ascent,81,MIBR (1),"omen,jett,kay/o,sova,killjoy",1,1,1,2
efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,icebox,337,100 Thieves,"omen,viper,jett,sova,killjoy",1,2,1,1
aea682e5-53b3-4078-858f-a8b5f8ae2624,2819701,sunset,1611,Leviatán Esports,"omen,neon,kay/o,sova,vyse",1,1,1,2
c744738d-3c34-4715-9ea4-e97fba3ad15f,2819705,sunset,81,MIBR (1),"omen,viper,neon,sova,cypher",1,2,1,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,breeze,97,NRG,"viper,jett,kay/o,sova,cypher",1,1,1,2
23db92c5-dde1-4110-8ca8-2fb0887baea0,2629398,ascent,97,NRG,"omen,jett,kay/o,sova,killjoy",1,1,1,2
02a4f2b8-4a3c-4538-8329-0a8c28b0dbb0,2629392,ascent,3412,LOUD,"omen,viper,phoenix,breach,kay/o",1,2,0,2
cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,lotus,1079,Sentinels,"omen,viper,raze,fade,killjoy",1,2,1,1
4b6aab5f-4e85-4454-b24e-0aafdb022771,2748747,split,48457,KRÜ Esports,"omen,viper,raze,skye,cypher",1,2,1,1
eccfa3ca-bb4e-4cf0-aabc-57cf950b80bc,2748748,pearl,1079,Sentinels,"astra,yoru,fade,tejo,vyse",1,1,1,2
cd522dc0-5ec9-41b7-ac8d-f3d7b5c1d279,2654000,lotus,79,Cloud9,"omen,viper,raze,gekko,killjoy",1,2,1,1
5c0033f6-1a30-42bb-a09a-ca61b470feb9,2654003,sunset,1611,Leviatán Esports,"omen,raze,breach,gekko,cypher",1,1,1,2
95c67cfb-b66a-490b-b46f-a50419a79897,2654005,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
848c92f4-3b64-4105-b6fc-b80bc28c9b0f,2653975,split,96,G2 Esports,"omen,viper,raze,breach,cypher",1,2,1,1
848c92f4-3b64-4105-b6fc-b80bc28c9b0f,2653975,split,337,100 Thieves,"astra,viper,raze,fade,gekko",1,2,0,2
c2440b95-ce02-4b30-aac7-ff1ffbcb80e9,2653976,lotus,1079,Sentinels,"omen,viper,raze,fade,killjoy",1,2,1,1
32488820-9b98-428b-928c-0fc640077089,2653979,split,79,Cloud9,"omen,viper,raze,skye,cypher",1,2,1,1
37beb0e4-fd15-4166-a427-6c79b1186b8f,2653986,sunset,281,Evil Geniuses,"omen,raze,breach,fade,cypher",1,1,1,2
